Voltage(V),Current(A),Temperature(C),Previous SOC(%),SOC(%),InReq,wcount
8,0.01,-29.58,100,100,0,0
8,0.01,77.74,100,100,0,0
8,0.01,77.88,100,100,0,0
8,0.03,77.88,100,100,0,0
8,-0.01,77.88,100,100,0,0
8,0,77.74,100,100,0,0
8,0.01,77.88,100,100,0,0
8,0.11,77.88,100,100,0,0
8,0.1,77.88,100,100,0,0
8,0.14,78.46,100,100,0,0
8,0.1,78.17,100,100,0,0
8,0.1,77.74,100,100,0,0
8,0.09,78.03,100,100,0,0
8,0.1,78.03,100,100,0,0
8,0.1,77.88,100,100,0,0
8,0.11,77.88,100,100,0,0
8,0.11,78.03,100,99.86,0,0
8,0.1,77.88,99.86,99.86,0,0
8,0.11,77.74,99.86,99.86,0,0
8,0.1,78.17,99.86,99.86,0,0
8,0.1,78.03,99.86,99.86,0,0
8,0.1,78.03,99.86,99.86,1,5
8,0.18,78.03,99.86,99.86,1,6
8,0.11,78.46,99.86,99.86,1,6
8,0.25,78.03,99.86,99.86,1,6
8,0.24,78.17,99.86,99.86,1,6
8,0.1,78.03,99.86,99.86,1,6
8,0.09,78.03,99.86,99.86,1,6
8,0.11,77.88,99.86,99.86,1,6
8,0.11,78.03,99.86,99.86,1,6
8,0.13,78.03,99.86,99.86,1,6
8,0.11,78.03,99.86,99.86,1,6
8,0.08,78.17,99.86,99.86,1,6
8,0.1,78.03,99.86,99.86,1,6
8,0.12,78.03,99.86,99.86,1,6
8,0.1,78.03,99.86,99.86,1,6
8,0.1,78.03,99.86,99.86,1,6
8,0.11,77.88,99.86,99.86,1,6
8,0.1,78.61,99.86,99.86,1,6
8,0.1,78.17,99.86,99.86,1,6
8,0.1,78.03,99.86,99.86,1,6
8,0.12,78.03,99.86,99.86,1,6
8,0.12,78.17,99.86,99.86,1,6
8,0.09,77.88,99.86,99.86,1,6
8,0.1,78.17,99.86,99.86,1,6
8,0.12,78.17,99.86,99.86,1,6
8,0.12,78.61,99.86,99.86,1,6
8,0.12,78.17,99.86,99.86,1,6
8,0.17,78.03,99.86,99.86,1,6
8,0.11,78.17,99.86,99.86,1,6
8,0.1,78.17,99.86,99.86,1,6
8,0.21,78.32,99.86,99.86,1,6
8,0.28,78.17,99.86,99.86,1,6
8,0.27,78.17,99.86,99.86,1,6
8,0.1,78.03,99.86,99.86,1,6
7.1,-1.78,78.03,99.86,99.86,1,6
8,0.1,78.46,99.86,99.86,1,6
8,0.12,78.17,99.86,99.86,1,6
8,0.09,78.17,99.86,99.86,1,6
8,0.09,78.17,99.86,99.86,1,6
8,0.1,78.17,99.86,99.86,1,6
8,0.12,78.17,99.86,99.86,1,6
8,0.12,78.17,99.86,99.86,1,6
8,0.1,77.88,99.86,99.86,1,6
8,0.1,78.17,99.86,99.86,1,6
8,0.14,78.17,99.86,99.86,1,6
8,0.1,78.03,99.86,99.86,1,6
8,0.1,74.26,99.86,99.86,1,6
8,0.11,78.03,99.86,99.86,1,6
8,0.1,78.17,99.86,99.86,1,6
8,0.33,78.03,99.86,99.86,1,6
8,0.12,78.03,99.86,99.86,1,6
8,0.11,78.17,99.86,99.86,1,6
8,0.1,78.03,99.86,99.86,1,6
8,0.12,78.17,99.86,99.86,1,6
8,0.09,78.17,99.86,99.86,1,6
8,0.12,78.17,99.86,99.86,1,6
8,0.1,78.17,99.86,99.86,1,6
8,0.1,78.17,99.86,99.86,1,6
8,0.1,78.03,99.86,99.86,1,6
8,0.1,78.17,99.86,99.86,1,6
8,0.11,77.88,99.86,99.86,1,6
8,0.1,78.03,99.86,99.86,1,6
8,0.12,77.88,99.86,99.86,1,6
8,0.09,78.03,99.86,99.86,1,6
8,0.12,77.88,99.86,99.86,1,6
8,0.11,77.88,99.86,99.86,1,6
8,0.1,78.03,99.86,99.86,1,6
8,0.1,78.17,99.86,99.86,1,6
8,0.32,78.17,99.86,99.86,1,6
8,0.1,78.03,99.86,99.86,1,6
8,0.1,78.03,99.86,99.86,1,6
8,0.1,77.88,99.86,99.86,1,6
8,0.1,78.03,99.86,99.86,1,6
8,0.1,78.17,99.86,99.86,1,6
8,0.14,78.17,99.86,99.86,1,6
8,0.09,77.88,99.86,99.86,1,6
8,0.14,77.88,99.86,99.86,1,6
8,0.08,78.03,99.86,99.86,1,6
8,0.14,78.03,99.86,99.86,1,6
8,0.34,78.03,99.86,99.86,1,6
8,0.1,77.88,99.86,99.86,1,6
8,0.09,77.88,99.86,99.86,1,6
8,0.12,78.03,99.86,99.86,1,6
8,0.13,78.03,99.86,99.86,1,6
8,0.1,77.88,99.86,99.86,1,6
8,0.11,77.88,99.86,99.86,1,6
8,0.11,77.74,99.86,99.86,1,6
8,0.1,77.88,99.86,99.86,1,6
8,0.1,78.03,99.86,99.86,1,6
8,0.22,77.74,99.86,99.86,1,6
8,0.09,78.03,99.86,99.86,1,6
8,0.1,78.03,99.86,99.86,1,6
8,0.12,77.74,99.86,99.86,1,6
8,0.12,77.88,99.86,99.86,1,6
8,0.08,77.74,99.86,99.86,1,6
8,0.1,77.88,99.86,99.86,1,6
8,0.09,77.74,99.86,99.86,1,6
8,0.1,77.74,99.86,99.86,1,6
8,0.1,77.88,99.86,99.86,1,6
8,0.12,77.74,99.86,99.86,1,6
8,0.1,77.74,99.86,99.86,1,6
8,0.13,77.88,99.86,99.86,1,6
8,0.1,77.74,99.86,99.86,1,6
8,0.11,77.74,99.86,99.86,1,6
8,0.08,78.03,99.86,99.86,1,6
8,0.1,77.88,99.86,99.86,1,6
8,0.16,77.88,99.86,99.86,1,6
8,0.1,78.03,99.86,99.86,1,6
8,0.23,77.59,99.86,99.86,1,6
8,0.11,77.74,99.86,99.86,1,6
8,0.11,77.74,99.86,99.86,1,6
8,0.1,77.74,99.86,99.86,1,6
8,0.09,77.74,99.86,99.86,1,6
8,0.27,77.74,99.86,99.86,1,6
8,0.12,77.88,99.86,99.86,1,6
8,0.1,77.88,99.86,99.86,1,6
8,0.09,77.74,99.86,99.86,1,6
8,0.12,77.74,99.86,99.72,1,6
8,0.24,77.74,99.72,99.72,1,6
8,0.1,77.88,99.72,99.72,1,6
8,0.11,77.59,99.72,99.72,1,6
8,0.11,78.03,99.72,99.72,1,6
8,0.11,77.88,99.72,99.72,1,6
8,0.12,77.74,99.72,99.72,1,6
8,0.1,77.88,99.72,99.72,1,6
8,0.1,77.88,99.72,99.72,1,6
8,0.08,77.74,99.72,99.72,1,6
8,0.08,77.59,99.72,99.72,1,6
8,0.08,77.59,99.72,99.72,1,6
8,0.1,77.74,99.72,99.72,1,6
8,0.12,77.74,99.72,99.72,1,6
8,0.27,77.74,99.72,99.72,1,6
8,0.11,77.74,99.72,99.72,1,6
8,0.11,77.74,99.72,99.72,1,6
8,0.08,77.59,99.72,99.72,1,6
8,0.1,77.74,99.72,99.72,1,6
8,0.1,77.74,99.72,99.72,1,6
8,0.1,77.59,99.72,99.72,1,6
8,0.1,77.59,99.72,99.72,1,6
8,0.11,77.59,99.72,99.72,1,6
8,0.13,77.59,99.72,99.72,1,6
8,0.11,77.74,99.72,99.72,1,6
8,0.1,77.59,99.72,99.72,1,6
8,0.09,77.59,99.72,99.72,1,6
8,0.11,77.59,99.72,99.72,1,6
8,0.13,77.74,99.72,99.72,1,6
8,0.3,77.59,99.72,99.72,1,6
8,0.12,77.59,99.72,99.72,1,6
8,0.1,77.59,99.72,99.72,1,6
8,0.11,77.59,99.72,99.72,1,6
8,0.09,77.45,99.72,99.72,1,6
8,0.1,77.59,99.72,99.72,1,6
8,0.1,77.45,99.72,99.72,1,6
8,0.09,77.45,99.72,99.72,1,6
8,0.1,77.45,99.72,99.72,1,6
8,0.33,77.59,99.72,99.72,1,6
8,0.12,77.59,99.72,99.72,1,6
8,0.22,77.45,99.72,99.72,1,6
8,0.1,77.45,99.72,99.72,1,6
8,0.1,77.59,99.72,99.72,1,6
8,0.1,77.74,99.72,99.72,1,6
8,0.11,77.88,99.72,99.72,1,6
7.71,1.66,77.74,99.72,99.72,1,6
7.71,1.66,77.88,99.72,99.72,1,6
7.79,1.32,77.88,99.72,99.72,1,6
8,0.12,77.59,99.72,99.72,1,6
7.99,0.19,77.74,99.72,99.72,1,6
7.81,1.26,77.59,99.72,99.72,1,6
7.99,0.1,78.03,99.72,99.72,1,6
7.98,0.1,77.88,99.72,99.72,1,6
7.69,1.64,77.74,99.72,99.57,1,6
7.69,1.63,77.88,99.57,99.57,1,6
7.97,0.12,77.59,99.57,99.57,1,6
7.69,1.57,77.59,99.57,99.57,1,6
7.96,0.1,77.88,99.57,99.57,1,6
7.49,1.59,77.74,99.57,99.57,1,6
7.97,0.1,77.59,99.57,99.57,1,6
7.67,2.22,77.59,99.57,99.57,1,6
7.94,0.11,77.74,99.57,99.43,1,6
7.62,1.57,77.74,99.43,99.43,1,6
7.9,6.3,77.59,99.43,99.43,1,6
7.91,0.08,77.74,99.43,99.43,1,6
7.63,1.66,77.88,99.43,99.29,1,6
7.9,0.11,77.59,99.29,99.29,1,6
7.89,0.1,77.45,99.29,99.29,1,6
7.86,0.12,77.45,99.29,99.29,1,6
7.58,1.61,77.88,99.29,99.15,1,6
7.58,1.6,77.74,99.15,99.15,1,6
7.58,1.6,77.59,99.15,99.15,1,6
6.82,1.7,77.74,99.15,99.15,1,6
7.59,1.62,77.59,99.15,99,1,6
7.59,1.51,77.45,99,99,1,6
7.85,0.94,77.59,99,99,1,6
7.85,0.09,77.45,99,99,1,6
7.87,0.1,77.59,99,99,1,6
7.86,0.43,77.59,99,98.86,1,6
7.49,0.14,77.59,98.86,98.86,1,6
7.85,0.14,77.59,98.86,98.86,1,6
7.79,0.11,77.3,98.86,98.86,1,6
7.86,6.12,77.45,98.86,98.86,1,6
7.36,4.01,77.3,98.86,98.86,1,6
7.46,1.62,77.3,98.86,98.72,1,6
7.83,0.15,77.16,98.72,98.72,1,6
7.38,1.58,77.16,98.72,98.72,1,6
7.27,0.11,77.3,98.72,98.72,1,6
7.85,0.09,77.3,98.72,98.58,1,6
7.64,5.11,77.3,98.58,98.58,1,6
7.84,0.56,77.45,98.58,98.58,1,6
7.85,0.1,77.16,98.58,98.58,1,6
7.55,1.61,77.16,98.58,98.58,1,6
7.58,1.47,77.16,98.58,98.58,1,6
7.85,0.11,77.3,98.58,98.44,1,6
7.83,0.11,77.16,98.44,98.44,1,6
7.8,0.13,77.01,98.44,98.44,1,6
7.54,2.43,77.16,98.44,98.44,1,6
7.82,0.12,77.3,98.44,98.44,1,6
7.53,1.55,77.3,98.44,98.29,1,6
7.82,0.32,77.3,98.29,98.29,1,6
7.23,1.05,77.3,98.29,98.29,1,6
7.82,0.12,77.3,98.29,98.29,1,6
7.81,1.76,77.16,98.29,98.29,1,6
7.83,0.13,77.3,98.29,98.29,1,6
7.53,1.54,77.3,98.29,98.15,1,6
7.81,0.11,77.3,98.15,98.15,1,6
7.81,0.13,77.16,98.15,98.15,1,6
7.8,0.12,77.45,98.15,98.15,1,6
7.2,1.56,77.16,98.15,98.15,1,6
7.57,3.15,77.16,98.15,98.15,1,6
7.53,0.12,77.16,98.15,98.01,1,6
7.81,0.12,77.3,98.01,98.01,1,6
7.81,0.1,77.3,98.01,98.01,1,6
7.48,0.15,77.16,98.01,98.01,1,6
7.46,0.1,77.16,98.01,98.01,1,6
7.69,0.1,77.01,98.01,97.87,1,6
7.78,0.11,77.3,97.87,97.87,1,6
7.74,1.26,77.16,97.87,97.87,1,6
7.79,1.43,77.01,97.87,97.87,1,6
6.9,0.12,77.01,97.87,97.87,1,6
7.76,0.22,77.01,97.87,97.87,1,6
7.51,5.45,77.16,97.87,97.58,1,6
7.49,1.62,77.01,97.58,97.58,1,6
7.54,1.56,76.87,97.58,97.58,1,6
7.76,0.23,77.01,97.58,97.58,1,6
7.5,1.66,77.16,97.58,97.58,1,6
7.49,1.6,77.01,97.58,97.44,1,6
7.53,1.6,77.01,97.44,97.44,1,6
7.53,1.48,77.01,97.44,97.44,1,6
7.5,1.63,77.16,97.44,97.44,1,6
7.49,3.66,77.16,97.44,97.44,1,6
7.62,4.24,77.16,97.44,97.3,1,6
7.72,1.63,76.87,97.3,97.3,1,6
7.51,1.6,77.16,97.3,97.3,1,6
7.48,1.61,76.87,97.3,97.3,1,6
7.58,1.34,77.16,97.3,97.15,1,6
7.7,1.53,76.87,97.15,97.15,1,6
7.5,1.61,77.01,97.15,97.15,1,6
7.77,0.11,77.01,97.15,97.15,1,6
7.78,0.12,77.16,97.15,97.15,1,6
7.76,0.12,77.01,97.15,97.01,1,6
7.51,1.53,77.16,97.01,97.01,1,6
7.77,0.12,77.16,97.01,97.01,1,6
7.54,0.25,77.16,97.01,97.01,1,6
7.49,1.58,77.16,97.01,97.01,1,6
7.78,0.11,77.01,97.01,96.59,1,6
7.49,1.54,76.87,96.59,96.59,1,6
7.76,0.15,77.3,96.59,96.59,1,6
7.48,3.08,77.16,96.59,96.59,1,6
7.76,0.12,77.01,96.59,96.59,1,6
7.71,0.17,76.58,96.59,96.59,1,6
7.78,0.11,76.87,96.59,96.44,1,6
7.49,1.53,76.87,96.44,96.44,1,6
7.78,0.1,77.01,96.44,96.44,1,6
7.53,1.51,77.01,96.44,96.44,1,6
7.48,5.75,77.16,96.44,96.3,1,6
7.67,0.11,76.87,96.3,96.3,1,6
7.48,1.58,77.01,96.3,96.3,1,6
7.77,3.75,77.01,96.3,96.3,1,6
7.49,1.6,77.01,96.3,96.3,1,6
7.76,0.12,77.01,96.3,96.16,1,6
6.8,1.55,77.01,96.16,96.16,1,6
7.71,0.12,76.87,96.16,96.16,1,6
7.09,0.14,77.16,96.16,96.16,1,6
7.54,0.1,76.72,96.16,96.16,1,6
7.47,1.55,76.87,96.16,96.02,1,6
7.74,0.13,77.01,96.02,96.02,1,6
7.4,5.21,76.87,96.02,96.02,1,6
7.76,0.12,76.72,96.02,96.02,1,6
7.47,1.55,77.16,96.02,95.87,1,6
7.73,0.13,76.87,95.87,95.87,1,6
7.22,0.12,77.16,95.87,95.87,1,6
7.49,1.35,77.01,95.87,95.87,1,6
7.77,0.21,76.87,95.87,95.87,1,6
7.76,0.12,77.01,95.87,95.73,1,6
6.96,0.1,76.72,95.73,95.73,1,6
7.52,0.09,77.01,95.73,95.73,1,6
7.74,0.13,77.01,95.73,95.73,1,6
7.46,1.54,76.87,95.73,95.73,1,6
7.74,0.12,77.01,95.73,95.31,1,6
7.76,0.13,76.87,95.31,95.31,1,6
7.46,5.38,77.01,95.31,95.31,1,6
6.97,0.11,76.87,95.31,95.31,1,6
7.04,1.5,76.87,95.31,95.31,1,6
7.74,0.1,77.01,95.31,95.16,1,6
7.76,0.14,77.01,95.16,95.16,1,6
7.52,0.11,77.01,95.16,95.16,1,6
7.21,1.47,77.16,95.16,95.16,1,6
7.74,0.12,76.87,95.16,95.16,1,6
7.73,0.12,77.01,95.16,95.02,1,6
7.53,0.1,76.87,95.02,95.02,1,6
7.46,1.5,77.01,95.02,95.02,1,6
7.74,0.32,77.16,95.02,95.02,1,6
7.74,0.08,77.16,95.02,94.88,1,6
7.42,1.03,76.87,94.88,94.74,1,6
7.46,3.13,76.87,94.74,94.74,1,6
7.74,5.3,77.01,94.74,94.74,1,6
7.75,0.09,77.3,94.74,94.74,1,6
7.6,0.1,77.01,94.74,94.59,1,6
7.47,1.47,77.16,94.59,94.59,1,6
7.74,0.1,77.16,94.59,94.59,1,6
7.75,0.1,77.01,94.59,94.59,1,6
7.52,0.31,77.16,94.59,94.45,1,6
7.45,1.5,77.01,94.45,94.45,1,6
7.73,0.11,76.87,94.45,94.45,1,6
7.7,6.57,76.87,94.45,94.45,1,6
7.45,2.19,77.01,94.45,94.31,1,6
7.43,1.54,76.87,94.31,94.31,1,6
7.72,1.28,77.01,94.31,94.31,1,6
7.74,0.08,76.87,94.31,94.31,1,6
7.48,1.57,76.72,94.31,94.31,1,6
7.24,0.41,77.16,94.31,94.31,1,6
7.75,0.12,77.16,94.31,94.17,1,6
7.48,1.43,76.87,94.17,94.17,1,6
7.73,0.08,77.01,94.17,94.17,1,6
7.7,0.27,77.01,94.17,94.17,1,6
7.74,0.12,77.16,94.17,94.03,1,6
7.48,1.61,77.3,94.03,94.03,1,6
7.71,0.11,76.87,94.03,94.03,1,6
7.74,0.1,77.16,94.03,94.03,1,6
7.74,0.11,77.01,94.03,93.88,1,6
7.46,1.48,77.01,93.88,93.88,1,6
7.73,0.11,77.01,93.88,93.88,1,6
7.73,0.12,77.01,93.88,93.88,1,6
7.43,1.57,76.87,93.88,93.88,1,6
7.72,0.12,76.87,93.88,93.74,1,6
7.48,1.59,77.01,93.74,93.74,1,6
7,1.57,77.3,93.74,93.74,1,6
7.71,0.13,77.16,93.74,93.74,1,6
7.45,5.65,77.01,93.74,93.6,1,6
7.68,0.33,77.16,93.6,93.6,1,6
7.7,0.11,77.01,93.6,93.6,1,6
7.45,1.57,77.01,93.6,93.6,1,6
7.43,1.57,76.87,93.6,93.46,1,6
7.74,2.43,77.01,93.46,93.46,1,6
7.74,0.38,76.87,93.46,93.46,1,6
7.46,1.53,77.01,93.46,93.46,1,6
7.71,0.1,77.01,93.46,93.31,1,6
7.73,0.1,77.16,93.31,93.31,1,6
7.45,2.53,77.3,93.31,93.31,1,6
7.44,1.99,77.16,93.31,93.31,1,6
7.73,0.1,77.16,93.31,93.31,1,6
7.48,1.78,77.16,93.31,93.17,1,6
7.44,1.52,77.3,93.17,93.17,1,6
7.72,0.1,77.3,93.17,93.17,1,6
7.73,0.12,77.01,93.17,93.17,1,6
7.3,1.52,77.3,93.17,93.17,1,6
6.82,1.57,77.01,93.17,93.03,1,6
7.72,0.12,77.16,93.03,92.75,1,6
7.73,0.09,77.16,92.75,92.32,1,6
7.49,1.23,77.01,92.32,92.32,1,6
7.16,0.11,77.16,92.32,92.18,1,6
7.73,0.11,77.16,92.18,92.18,1,6
7.48,0.86,77.01,92.18,92.18,1,6
7.34,1.18,77.01,92.18,92.18,1,6
7.72,0.43,77.16,92.18,92.18,1,6
7.73,0.11,77.16,92.18,92.03,1,7
7.53,4.47,77.16,92.03,92.03,1,7
7.48,1.15,77.01,92.03,92.03,1,7
7.71,0.09,77.16,92.03,92.03,1,7
7.72,0.09,77.16,92.03,92.03,1,7
7.71,0.12,77.01,92.03,91.89,1,7
7.44,1.52,77.16,91.89,91.89,1,7
7.7,0.1,77.45,91.89,91.89,1,7
7.73,3.57,76.87,91.89,91.89,1,7
7.32,0.11,77.01,91.89,91.89,1,7
7.45,1.37,77.01,91.89,91.75,1,7
7.72,0.1,77.01,91.75,91.75,1,7
7.72,0.1,77.16,91.75,91.75,1,7
7.47,1.5,77.01,91.75,91.75,1,7
7.49,4.75,77.16,91.75,91.61,1,7
7.72,0.1,77.01,91.61,91.61,1,7
7.72,0.08,77.01,91.61,91.61,1,7
7.46,0.36,76.87,91.61,91.61,1,7
7.47,1.23,77.01,91.61,91.47,1,7
7.71,0.1,77.01,91.47,91.47,1,7
7.69,0.15,77.16,91.47,91.47,1,7
7.39,4.8,77.01,91.47,91.47,1,7
7.71,0.12,77.01,91.47,91.47,1,7
7.69,0.19,77.01,91.47,91.32,1,7
7.44,5.73,77.01,91.32,91.32,1,7
7.43,1.75,77.16,91.32,91.32,1,7
7.69,1.05,76.87,91.32,91.32,1,7
7.72,0.12,76.87,91.32,91.18,1,7
6.9,1.23,77.01,91.18,91.18,1,7
7.71,0.1,76.87,91.18,91.18,1,7
7.72,0.09,77.01,91.18,91.18,1,7
7.44,1.6,77.01,91.18,91.04,1,7
7.43,1.55,77.01,91.04,91.04,1,7
6.97,0.14,77.16,91.04,91.04,1,7
7.68,0.12,77.16,91.04,91.04,1,7
7.4,1.57,77.16,91.04,91.04,1,7
7.4,1.56,77.01,91.04,91.04,1,7
7.67,0.1,76.87,91.04,91.04,1,7
6.56,0.09,77.01,91.04,90.61,1,7
7.68,0.1,77.01,90.61,90.61,1,7
7.14,0.65,77.01,90.61,90.61,1,7
7.67,0.12,77.01,90.61,90.61,1,7
7.68,5.59,77.01,90.61,90.61,1,7
7.66,0.23,77.16,90.61,90.61,1,7
6.99,0.1,76.87,90.61,90.61,1,7
7.56,3.77,76.87,90.61,90.61,1,7
7.68,0.53,77.01,90.61,90.61,1,7
7.68,0.12,77.16,90.61,90.47,1,7
7.68,0.11,77.16,90.47,90.47,1,7
7.43,1.54,77.01,90.47,90.47,1,7
7.13,0.61,77.16,90.47,90.47,1,7
7.68,0.12,77.16,90.47,90.47,1,7
7.39,5.81,77.16,90.47,90.47,1,7
7.39,1.5,77.16,90.47,90.47,1,7
7.03,0.94,77.01,90.47,90.47,1,7
7.41,1.41,77.01,90.47,90.47,1,7
7.34,5.61,76.87,90.47,90.04,1,7
7.65,0.12,77.16,90.04,90.04,1,7
7.67,0.9,77.16,90.04,90.04,1,7
7.65,0.11,77.16,90.04,90.04,1,7
7.65,0.11,77.16,90.04,90.04,1,7
7.48,1.31,77.01,90.04,90.04,1,7
7.64,0.09,77.3,90.04,90.04,1,7
7.65,0.13,77.16,90.04,90.04,1,7
7.37,1.55,77.01,90.04,90.04,1,7
7.38,2.48,77.01,90.04,90.04,1,7
6.78,0.88,76.87,90.04,89.9,1,7
7.34,1.3,76.87,89.9,89.9,1,7
7.65,0.1,77.01,89.9,89.9,1,7
7.65,0.09,76.87,89.9,89.9,1,7
7.65,0.12,77.01,89.9,89.9,1,7
7,0.12,77.01,89.9,89.9,1,7
7.39,1.53,77.01,89.9,89.9,1,7
7.66,0.1,77.01,89.9,89.9,1,7
7.67,0.12,77.01,89.9,89.9,1,7
7.37,1.6,77.01,89.9,89.9,1,7
7.25,1.52,77.16,89.9,89.9,1,7
7.59,0.6,76.72,89.9,89.9,1,7
7.37,1.58,76.87,89.9,88.9,1,7
7.64,0.12,77.01,88.9,88.9,1,7
7.65,6.78,77.16,88.9,88.9,1,7
6.82,1.63,77.01,88.9,88.9,1,7
7.64,0.1,77.01,88.9,88.9,1,7
7.65,0.12,77.16,88.9,88.9,1,7
7.18,0.11,77.01,88.9,88.9,1,7
7.6,0.1,76.87,88.9,88.9,1,7
7.38,1.57,77.01,88.9,88.9,1,7
7.38,1.52,77.01,88.9,88.9,1,7
7.55,1.31,76.87,88.9,88.76,1,7
7.37,1.55,77.16,88.76,88.76,1,7
7.62,0.3,77.01,88.76,88.76,1,7
7.65,0.1,77.01,88.76,88.76,1,7
7.46,4.27,77.01,88.76,88.76,1,7
7.65,1.12,77.01,88.76,88.76,1,7
7.65,0.1,77.01,88.76,88.76,1,7
7.64,0.13,77.01,88.76,88.76,1,7
7.65,0.84,76.87,88.76,88.76,1,7
6.72,1.55,77.01,88.76,88.76,1,7
6.74,5.98,77.01,88.76,88.62,1,7
7.44,1.28,77.16,88.62,88.62,1,7
7.37,1.54,76.87,88.62,88.62,1,7
7.62,0.11,76.72,88.62,88.62,1,7
7.64,0.12,77.01,88.62,88.62,1,7
7.26,0.1,77.16,88.62,88.62,1,7
7.64,0.1,76.87,88.62,88.62,1,7
7.64,0.11,76.87,88.62,88.62,1,7
7.63,0.14,76.87,88.62,88.62,1,7
7.65,0.1,77.01,88.62,88.62,1,7
7.39,1.55,76.87,88.62,88.48,1,7
6.86,1.55,76.87,88.48,88.48,1,7
7.41,4.15,77.01,88.48,88.48,1,7
7.63,1.07,77.01,88.48,88.48,1,7
7.64,0.1,76.87,88.48,88.48,1,7
6.83,0.17,76.87,88.48,88.48,1,7
7.64,0.09,77.01,88.48,88.48,1,7
7.4,1.55,77.01,88.48,88.48,1,7
7.64,0.12,76.87,88.48,88.48,1,7
7.65,0.13,76.72,88.48,88.48,1,7
7.36,1.55,76.72,88.48,88.19,1,7
7.35,1.5,77.01,88.19,88.05,1,7
7.5,0.86,77.16,88.05,88.05,1,7
7.35,1.55,76.87,88.05,88.05,1,7
7.63,1.78,77.3,88.05,88.05,1,7
7.65,2.35,77.01,88.05,88.05,1,7
7.62,4.86,77.16,88.05,88.05,1,7
6.97,0.1,76.87,88.05,88.05,1,7
7.41,1.3,76.72,88.05,88.05,1,7
7.39,2.06,77.16,88.05,88.05,1,7
7.39,2.02,77.01,88.05,87.91,1,7
7.36,7.13,76.87,87.91,87.91,1,7
7.48,1.53,77.01,87.91,87.91,1,7
7.62,0.12,76.72,87.91,87.91,1,7
7.63,0.1,76.72,87.91,87.91,1,7
7.62,0.12,76.87,87.91,87.91,1,7
6.9,0.1,77.01,87.91,87.91,1,7
7.37,1.64,76.72,87.91,87.91,1,7
7.36,1.66,77.01,87.91,87.91,1,7
7.62,0.12,76.87,87.91,87.91,1,7
7.19,0.15,76.72,87.91,87.77,1,7
7.37,1.54,76.87,87.77,87.77,1,7
7.18,0.12,77.01,87.77,87.77,1,7
6.68,0.11,76.87,87.77,87.77,1,7
7.63,2.04,76.87,87.77,87.77,1,7
7.64,0.12,76.87,87.77,87.77,1,7
7.38,1.52,76.87,87.77,87.77,1,7
7.36,1.5,76.72,87.77,87.77,1,7
7.14,1.39,76.72,87.77,87.77,1,7
7.36,6.09,77.01,87.77,87.77,1,7
7.6,0.13,76.87,87.77,87.34,1,7
7.63,4.7,76.87,87.34,87.34,1,7
7.64,3.97,76.72,87.34,87.34,1,7
7.62,0.1,76.72,87.34,87.34,1,7
7.2,0.13,76.87,87.34,87.34,1,7
7.62,0.19,76.72,87.34,87.34,1,7
7.61,0.1,76.72,87.34,87.34,1,7
7.37,1.56,76.72,87.34,87.34,1,7
7.35,1.54,76.87,87.34,87.34,1,7
7.36,5.52,77.01,87.34,87.34,1,7
7.36,1.51,76.72,87.34,87.34,1,7
7.23,2.99,76.87,87.34,87.2,1,7
7.61,0.24,76.72,87.2,87.2,1,7
6.77,0.11,76.72,87.2,87.2,1,7
7.63,0.1,76.87,87.2,87.2,1,7
7.61,0.12,77.01,87.2,87.2,1,7
7.45,1.25,77.01,87.2,87.2,1,7
7.34,1.56,76.72,87.2,87.2,1,7
7.34,1.54,76.87,87.2,87.2,1,7
7.5,0.54,76.72,87.2,87.2,1,7
7.21,1.56,77.01,87.2,87.2,1,7
7.6,0.51,76.87,87.2,87.06,1,7
7.62,5.3,76.72,87.06,87.06,1,7
7.42,1.5,76.87,87.06,87.06,1,7
7.62,1.17,76.72,87.06,87.06,1,7
7.49,0.09,76.72,87.06,87.06,1,7
7.62,4.6,76.87,87.06,87.06,1,7
7.63,0.1,76.72,87.06,87.06,1,7
7.35,1.57,76.87,87.06,87.06,1,7
7.35,1.52,76.87,87.06,87.06,1,7
7.37,1.38,77.01,87.06,87.06,1,7
6.69,1.54,76.87,87.06,87.06,1,7
7.59,0.15,76.72,87.06,86.91,1,7
7.62,0.1,76.87,86.91,86.91,1,7
7.35,1.47,76.72,86.91,86.91,1,7
7.63,0.17,76.87,86.91,86.91,1,7
7.62,0.12,76.72,86.91,86.91,1,7
7.61,0.16,76.87,86.91,86.91,1,7
7.17,0.12,76.87,86.91,86.91,1,7
7.37,1.52,77.16,86.91,86.91,1,7
7.35,1.54,76.72,86.91,86.91,1,7
7.35,1.49,76.87,86.91,86.77,1,7
7.34,1.54,77.01,86.77,86.77,1,7
7.6,1.8,76.87,86.77,86.77,1,7
7.61,0.12,76.87,86.77,86.77,1,7
7.03,0.1,77.01,86.77,86.77,1,7
7.61,0.1,76.87,86.77,86.77,1,7
7.62,0.12,76.87,86.77,86.77,1,7
7.59,5.9,77.01,86.77,86.77,1,7
7.31,7.52,76.87,86.77,86.77,1,7
7.33,1.52,76.72,86.77,86.77,1,7
7.35,1.48,76.72,86.77,86.63,1,7
7.37,1.44,76.87,86.63,86.63,1,7
7.35,1.41,76.72,86.63,86.63,1,7
7.36,1.96,77.01,86.63,86.63,1,7
7.58,0.1,76.87,86.63,86.63,1,7
7.61,0.12,76.87,86.63,86.63,1,7
